date,channel,spend,clicks,impressions
2023-05-02,Google Ads,6940.98,99,1881
2023-02-02,Facebook Ads,6273.11,385,2310
2023-06-29,Facebook Ads,,313,5321
2023-03-05,email_marketing,5436.68,277,3324
2023-05-01,Facebook Ads,3564.29,263,4208
2023-01-11,Google Ads,6308.78,223,3122
2023-01-17,Email,7632.01,156,2496
2023-01-03,email_marketing,,207,3726
2023-01-03,fb_ads,2940.78,218,3052
2023-04-07,googleads,1562.14,283,3679
2023-01-22,Facebook Ads,5093.27,158,2844
2023-05-11,fb_ads,3331.25,181,1991
2023-01-08,email_marketing,6376.52,243,3159
2023-06-04,email_marketing,3588.92,132,1584
2023-03-09,Google Ads,6313.8,142,1562
2023-05-02,Google Ads,5119.82,209,3971
2023-01-08,googleads,5624.12,268,2948
2023-01-23,Facebook Ads,,47,329
2023-02-08,fb_ads,3865.11,344,2064
2023-01-12,Organic,9044.35,346,5882
2023-01-21,fb_ads,4614.04,57,1083
2023-03-11,Organic,313.92,150,2550
2023-03-29,fb_ads,4603.85,304,4256
2023-01-01,Facebook Ads,6735.61,218,1308
2023-05-17,Google Ads,3220.31,123,615
2023-01-17,Email,5508.26,255,2295
2023-01-02,email_marketing,5783.76,117,1989
2023-01-31,Google Ads,6301.34,234,1170
2023-05-18,Email,2858.67,137,2740
2023-06-05,Google Ads,6376.99,181,1086
2023-02-11,googleads,8178.29,240,2160
2023-06-13,Organic,4026.74,199,3582
2023-03-13,Facebook Ads,5126.77,141,2397
2023-01-10,email_marketing,3174.82,256,3328
2023-06-30,fb_ads,6690.55,248,3472
2023-06-14,Facebook Ads,,156,1404
2023-02-12,Google Ads,8348.54,127,1524
2023-03-25,Organic,,59,531
2023-04-16,Facebook Ads,4108.41,159,1908
2023-02-25,googleads,6051.87,219,3504
2023-02-01,email_marketing,2614.05,168,1848
2023-05-01,Google Ads,4257.08,57,456
2023-04-27,Organic,3038.11,138,2760
2023-01-22,email_marketing,7867.25,215,3870
2023-04-19,googleads,6324.34,80,640
2023-03-25,email_marketing,7388.43,304,4256
2023-05-13,Organic,1003.31,143,1859
2023-01-21,fb_ads,5991.53,251,3012
2023-01-26,fb_ads,3643.01,175,2625
2023-02-13,email_marketing,3805.24,208,3536
2023-01-17,Organic,7394.36,138,1794
2023-04-04,Facebook Ads,7001.64,137,685
2023-06-12,Facebook Ads,3304.75,265,3975
2023-01-04,Google Ads,6843.87,268,3752
2023-01-25,fb_ads,2368.41,162,1782
2023-04-28,Facebook Ads,,203,1421
2023-02-13,Email,2852.61,236,4248
2023-02-28,Google Ads,3570.39,343,3773
2023-03-26,fb_ads,,248,1488
2023-01-08,Google Ads,,205,3690
2023-06-06,Email,6530.87,318,5088
2023-03-18,googleads,5491,179,2864
2023-03-25,Organic,1590.76,193,1737
2023-03-02,fb_ads,6646.85,275,1375
2023-02-09,Google Ads,6008.73,156,2652
2023-05-30,Email,1046.36,160,2400
2023-03-13,Facebook Ads,4391.31,174,870
2023-01-04,email_marketing,6237.11,358,5370
2023-02-09,email_marketing,5247.06,182,1638
2023-06-15,Facebook Ads,4481.56,209,2926
2023-05-29,Organic,3343.41,209,3762
2023-01-03,Email,5901.62,216,2592
2023-06-27,fb_ads,,234,4680
2023-03-28,Google Ads,1456.21,250,3000
2023-06-11,Email,3657.97,112,1680
2023-05-31,Google Ads,2791.1,234,1404
2023-04-10,googleads,4554.85,65,1170
2023-02-26,Facebook Ads,5956.08,84,1176
2023-06-08,email_marketing,,219,4380
2023-03-28,Organic,6771.15,342,5130
2023-02-18,Email,2270.65,195,1950
2023-06-15,email_marketing,,234,3042
2023-01-31,fb_ads,5431.34,171,1026
2023-06-27,Email,4118.2,110,1650
2023-05-05,Organic,6975.72,236,3304
2023-05-15,googleads,6835.54,175,3150
2023-02-08,Email,3686.33,113,1130
2023-05-29,Email,5717.84,116,2204
2023-01-12,fb_ads,,95,665
2023-04-02,Google Ads,,325,3900
2023-04-22,Email,6198.18,214,2140
2023-06-09,googleads,3063.03,89,979
2023-05-09,fb_ads,6540.1,320,3520
2023-05-10,fb_ads,4122.3,108,1080
2023-03-05,email_marketing,83.66,121,2057
2023-03-26,email_marketing,4772.69,327,4578
2023-05-31,Email,,224,1568
2023-06-13,Facebook Ads,4199.76,153,2448
2023-05-16,email_marketing,7811.3,216,4104
2023-05-17,fb_ads,794.8,146,730
2023-06-27,fb_ads,3283.57,156,2184
2023-02-01,Facebook Ads,6125.82,191,1910
2023-01-20,Email,4846.27,305,5795
2023-01-05,email_marketing,,349,2094
2023-02-20,Google Ads,3657.38,207,1242
2023-06-18,googleads,4437.59,209,4180
2023-01-26,fb_ads,5889.18,234,2340
2023-02-26,googleads,3493.77,110,1430
2023-05-21,fb_ads,10006.34,161,1932
2023-01-10,email_marketing,6398.42,71,426
2023-06-05,Email,4440.77,189,2646
2023-06-29,Facebook Ads,5945.63,17,272
2023-02-17,Organic,5332.28,108,756
2023-04-14,email_marketing,5648.69,117,936
2023-02-12,Organic,,178,3560
2023-05-23,Email,2895.34,161,1288
2023-05-23,fb_ads,,53,477
2023-06-22,googleads,7035.91,96,1152
2023-04-22,Email,4642.64,260,4420
2023-05-18,Email,3770.11,133,1729
2023-05-20,fb_ads,5452.48,289,4046
2023-01-23,fb_ads,2661.37,187,2057
2023-02-04,googleads,1535.01,168,840
2023-02-14,Facebook Ads,5068.41,131,655
2023-02-11,fb_ads,4086.02,87,1218
2023-05-11,email_marketing,5154.16,284,4544
2023-02-24,Organic,2805.71,150,1350
2023-05-06,email_marketing,6005.09,296,3848
2023-03-04,Organic,,186,2604
2023-01-14,Organic,,191,2865
2023-03-15,Google Ads,46.42,240,1200
2023-05-24,email_marketing,8038.67,209,2299
2023-06-29,Facebook Ads,,158,2528
2023-04-26,Organic,8539.83,272,3264
2023-06-05,googleads,6280.05,228,3876
2023-05-26,googleads,3677.73,183,2745
2023-06-25,email_marketing,4844.15,243,2430
2023-05-01,Facebook Ads,8017.84,289,2023
2023-03-07,Google Ads,2161.23,217,1953
2023-02-15,email_marketing,,249,4731
2023-02-06,Google Ads,3741.53,433,4763
2023-06-16,Google Ads,2445.83,113,1243
2023-05-26,Organic,5467.19,369,3690
2023-02-25,Email,3327.61,178,3382
2023-03-13,email_marketing,7154.59,198,2772
2023-02-11,googleads,4330.79,245,4655
2023-06-25,email_marketing,5545.04,282,1410
2023-04-26,Organic,7582.94,224,4032
2023-04-25,email_marketing,5583.47,217,3689
2023-06-16,email_marketing,5978.26,204,1836
2023-04-27,Google Ads,4998.78,295,5900
2023-03-01,email_marketing,8032.23,79,1264
2023-06-06,googleads,5020.04,144,1728
2023-01-23,googleads,,232,3480
2023-05-11,email_marketing,6338.88,191,3438
2023-01-01,Facebook Ads,,122,1586
2023-01-20,Google Ads,6793,19,190
2023-02-05,Facebook Ads,7374.85,241,4579
2023-05-12,Email,7632.35,184,2392
2023-06-30,fb_ads,877.19,234,3276
2023-03-25,Facebook Ads,7549.31,273,1365
2023-03-22,email_marketing,3674.62,206,1442
2023-03-01,Facebook Ads,3934.33,134,1206
2023-05-09,googleads,6910.78,104,1560
2023-05-18,Facebook Ads,,111,777
2023-03-20,Organic,2019.5,211,2743
2023-04-06,Organic,7323.01,185,925
2023-04-19,Organic,1988.5,267,4272
2023-02-13,Facebook Ads,8371.4,148,2072
2023-02-08,Organic,4042.89,241,1205
2023-06-30,googleads,,158,2844
2023-05-26,fb_ads,2335.1,250,3500
2023-01-07,Organic,6598.14,200,3000
2023-04-19,email_marketing,3883.73,279,5301
2023-02-20,googleads,6056.07,138,2208
2023-01-26,Email,5098.19,91,1729
2023-01-24,Google Ads,6371.78,179,1074
2023-06-03,fb_ads,4128.58,197,3546
2023-01-10,googleads,5080.62,271,4878
2023-06-14,email_marketing,6182.18,187,2992
2023-06-29,email_marketing,6527.34,232,1624
2023-05-29,Organic,4146.8,190,3040
2023-04-29,Email,4703.55,240,1920
2023-02-10,Google Ads,4265.95,168,2184
2023-05-23,Email,8937.51,275,2750
2023-05-23,email_marketing,3478.8,245,3920
2023-06-21,Facebook Ads,,231,1848
2023-06-21,Email,5274.68,295,3540
2023-04-14,fb_ads,5691.24,195,3705
2023-05-10,Organic,7084.38,218,1090
2023-06-19,Google Ads,5242.96,225,1575
2023-05-05,Organic,4812.78,200,1800
2023-06-28,Facebook Ads,,139,2502
2023-01-21,Organic,,88,704
2023-04-22,Organic,3240.57,186,3348
2023-06-11,Google Ads,,178,1246
2023-05-11,Facebook Ads,288.59,325,5200
2023-06-29,Email,7172.96,235,2585
2023-06-25,Organic,8814.98,121,1452
2023-05-13,Google Ads,8775.25,122,1098
2023-01-27,Organic,5477.48,98,1372
2023-04-09,Email,5029.39,230,3910
2023-03-09,fb_ads,4690.62,257,1799
2023-06-07,Google Ads,,158,790
2023-03-23,googleads,3866.37,264,5016
2023-01-27,fb_ads,3692.52,273,3003
2023-03-12,googleads,7445.42,66,528
2023-01-18,googleads,7265.85,364,6916
2023-01-02,Email,,247,2717
2023-01-01,email_marketing,7074.01,177,3186
2023-01-27,fb_ads,5364.56,94,1128
2023-03-30,email_marketing,,239,4780
2023-05-03,fb_ads,6032.33,285,5415
2023-01-30,fb_ads,3450.4,157,2669
2023-01-16,Organic,8791.01,187,1309
2023-02-15,Facebook Ads,5400.07,194,2910
2023-03-07,Facebook Ads,3356.64,329,4277
2023-05-02,googleads,3944.6,109,545
2023-06-02,Organic,4098.52,39,429
2023-03-24,Email,3697.43,122,1952
2023-04-20,Google Ads,6234.86,146,2482
2023-06-03,Organic,6775.61,311,3421
2023-06-21,Facebook Ads,,182,910
2023-05-22,Google Ads,5282.23,78,468
2023-02-13,fb_ads,4732.44,131,655
2023-03-03,fb_ads,6388.65,405,5265
2023-04-01,email_marketing,5999.64,40,800
2023-06-11,Organic,4277.54,209,1254
2023-02-05,Organic,5174.71,141,2820
2023-06-24,fb_ads,5490.58,100,1600
2023-02-20,Facebook Ads,3110.18,251,3514
2023-05-23,email_marketing,,243,1458
2023-02-14,fb_ads,2261.07,341,1705
2023-05-17,fb_ads,3451.46,182,2002
2023-05-14,googleads,5661.23,154,3080
2023-03-10,fb_ads,5286.81,246,1968
2023-06-25,fb_ads,6921.23,263,4471
2023-05-27,email_marketing,4656.38,188,1316
2023-03-08,Facebook Ads,9698.22,275,1375
2023-02-27,googleads,,207,2277
2023-03-09,email_marketing,4329.71,189,1512
2023-02-10,fb_ads,,167,2171
2023-06-24,Facebook Ads,8623.11,246,1968
2023-06-03,fb_ads,17.68,297,4455
2023-06-23,Email,7179.26,171,1539
2023-02-25,fb_ads,,131,1310
2023-01-30,fb_ads,4059.49,319,3509
2023-03-10,googleads,,50,650
2023-03-23,Google Ads,4873.39,193,2702
2023-01-16,Google Ads,,201,3417
2023-05-07,Google Ads,4156.84,283,5660
2023-02-02,Facebook Ads,5241.58,139,695
2023-02-02,Email,7310,215,2365
2023-02-25,email_marketing,,214,1284
2023-05-28,googleads,2858.66,157,3140
2023-05-14,Facebook Ads,5007.17,184,1656
2023-06-03,Organic,7544.86,217,2170
2023-05-07,Google Ads,6709.81,200,1800
2023-04-13,email_marketing,7112.58,231,4620
2023-05-19,googleads,5026.84,198,3168
2023-01-20,Organic,3091.12,240,3840
2023-03-01,email_marketing,4919.59,159,1272
2023-03-26,googleads,7212.92,99,1683
2023-04-24,Email,4155.01,282,4794
2023-01-11,googleads,,196,3332
2023-05-15,Organic,5502.01,214,2782
2023-04-15,Email,1966.67,172,1720
2023-05-30,Email,8233.04,147,1617
2023-04-16,Email,4363.4,156,1092
2023-04-23,Google Ads,4825.97,153,3060
2023-02-23,Google Ads,5973.48,215,1290
2023-01-08,email_marketing,6547.1,115,1840
2023-03-06,Google Ads,4319.32,181,2715
2023-04-14,Email,5911.29,136,2720
2023-05-14,googleads,6831.31,294,5586
2023-06-14,Email,3022.26,160,1760
2023-06-24,googleads,3936.14,410,3280
2023-06-17,googleads,4140.2,334,1670
2023-02-03,Organic,2466.74,120,840
2023-05-06,googleads,3626.79,132,1188
2023-01-02,Email,4464.2,143,1573
2023-01-26,Organic,3361.32,292,4964
2023-02-06,Email,7447.59,275,5500
2023-05-01,googleads,6048,207,1449
2023-01-04,Email,,123,1107
2023-03-17,Email,5725.99,106,848
2023-01-17,googleads,3012.16,292,3504
2023-02-14,Email,8801.3,231,3696
2023-06-14,Google Ads,7212.91,180,1440
2023-06-04,Organic,2324.65,248,4464
2023-05-26,fb_ads,6138.58,205,3280
2023-04-21,email_marketing,4515.25,276,3312
2023-01-03,googleads,3028.53,138,2484
2023-04-18,Email,2983.79,206,1236
2023-02-05,email_marketing,2824.21,145,2755
2023-02-23,Email,3588.49,179,3222
2023-02-15,Email,2025.25,206,1030
2023-02-22,fb_ads,,210,2940
2023-02-10,Email,8082.64,306,3366
2023-06-24,Google Ads,6555.47,205,3895
2023-04-07,fb_ads,5045,261,2871
2023-03-28,Google Ads,,49,490
2023-01-03,Organic,5984.01,109,1417
2023-06-22,email_marketing,,200,2400
2023-06-01,googleads,4809.75,87,1131
2023-01-08,Organic,5330.98,277,5263
2023-05-11,Email,2743.32,301,3010
2023-05-21,googleads,1879.66,369,4059
2023-04-30,googleads,4177.48,211,1055
2023-06-24,Google Ads,,195,975
2023-05-04,googleads,5456.96,193,2509
2023-02-05,fb_ads,3873.84,124,1240
2023-02-14,Google Ads,7261.05,202,3232
2023-01-03,Email,8081.5,157,785
2023-04-03,Organic,4130.41,265,1855
2023-03-14,email_marketing,,102,1836
2023-01-05,fb_ads,7194.97,106,1908
2023-04-15,Facebook Ads,1361.9,349,4188
2023-06-02,Facebook Ads,2212.36,214,1498
2023-02-11,googleads,5138.17,24,384
2023-02-16,email_marketing,4465.37,235,1410
2023-05-27,email_marketing,,272,1632
2023-04-11,email_marketing,4225.02,257,4369
2023-01-28,Facebook Ads,3621.34,87,609
2023-05-06,fb_ads,2404.54,83,830
2023-03-14,googleads,7019.17,78,1404
2023-04-18,Facebook Ads,5548.08,178,3382
2023-06-18,Organic,4794.7,309,4326
2023-03-27,Organic,4123.15,248,1240
2023-04-02,Google Ads,5075.13,187,2431
2023-06-28,Google Ads,9599.94,84,672
2023-02-04,fb_ads,7578.26,252,4284
2023-06-09,Organic,,330,5610
2023-01-10,fb_ads,1303.78,158,2528
2023-05-09,Facebook Ads,2583.04,232,4176
2023-02-21,Organic,2773.87,234,4212
2023-02-03,Organic,4627.13,161,1610
2023-02-01,Email,5777.29,178,2314
2023-06-12,Facebook Ads,2822.73,424,8480
2023-03-02,email_marketing,4025.67,22,286
2023-03-05,Email,,98,1960
2023-03-04,fb_ads,6652.29,225,2700
2023-04-22,Google Ads,5797.43,170,2040
2023-04-24,email_marketing,4441.3,170,3230
2023-01-16,fb_ads,4837.61,266,2128
2023-05-02,Organic,5672.15,240,1440
2023-06-14,Google Ads,5999.12,270,5130
2023-01-17,fb_ads,5576.3,228,3876
2023-05-26,googleads,7377.61,146,1898
2023-01-15,Facebook Ads,3288.51,105,1575
2023-06-23,googleads,,51,663
2023-04-26,Organic,,191,2483
2023-06-13,email_marketing,7269.28,146,2774
2023-05-12,Facebook Ads,4593.36,289,2890
2023-01-31,Organic,7766.27,145,2755
2023-01-17,googleads,5363.56,223,4237
2023-04-13,Organic,5747.31,178,2492
2023-04-18,Organic,7562.77,48,912
2023-01-29,Facebook Ads,4157.74,235,2820
2023-05-17,Email,5914.45,308,3696
2023-01-22,fb_ads,7396.45,177,2655
2023-06-03,Google Ads,7599.74,142,2840
2023-01-04,Google Ads,6861.77,344,3096
2023-05-16,Email,7429.89,208,2080
2023-04-11,Google Ads,4336.44,77,770
2023-03-05,googleads,5621.08,110,1430
2023-01-30,Google Ads,3413.73,104,1040
2023-01-19,googleads,,197,1773
2023-01-07,email_marketing,,151,1359
2023-05-16,Organic,7138.57,183,2013
2023-06-02,email_marketing,3424.56,218,4360
2023-04-18,googleads,,226,2712
2023-02-20,googleads,4274.29,77,462
2023-01-04,googleads,4561.18,218,2398
2023-06-27,Facebook Ads,,66,660
2023-03-10,Google Ads,3298.87,316,1896
2023-02-05,googleads,,129,1677
2023-03-19,email_marketing,,105,1785
2023-04-13,Facebook Ads,7808.63,219,2190
2023-06-26,fb_ads,6899.28,62,310
2023-02-13,Email,6355.27,199,995
2023-02-14,fb_ads,6703.86,273,4641
2023-06-05,Email,5131.57,151,755
2023-03-10,Facebook Ads,6559.39,195,1170
2023-05-23,googleads,3254.43,126,630
2023-02-13,Organic,2045.67,159,2862
2023-06-09,googleads,7205.38,214,4066
2023-06-24,Email,3940.46,264,5280
2023-03-26,googleads,3335.05,207,2277
2023-05-06,Facebook Ads,4640.74,262,3930
2023-03-10,Google Ads,1845.54,131,917
2023-04-09,Email,1723.51,179,2327
2023-01-10,Organic,7422.86,159,2544
2023-02-20,googleads,3978.63,269,1345
2023-03-26,Email,,192,2304
2023-03-09,Email,6369.43,113,1356
2023-05-17,googleads,7755.95,371,7049
2023-04-10,email_marketing,6042.43,33,495
2023-03-19,Facebook Ads,3883.54,249,4731
2023-06-21,Email,4157.03,301,4515
2023-02-25,Organic,6176.31,143,1287
2023-04-08,Google Ads,5064.53,128,2304
2023-04-05,googleads,,155,1860
2023-06-19,Organic,7349.52,369,2583
2023-04-29,googleads,2137.62,46,506
2023-06-12,Facebook Ads,4509.66,78,1092
2023-01-04,Facebook Ads,5092.42,259,4144
2023-03-13,googleads,7988.28,216,1296
2023-04-16,email_marketing,4613.69,41,820
2023-06-15,Organic,5052.37,205,1025
2023-04-07,email_marketing,6277.91,143,1144
2023-06-11,email_marketing,4129.89,81,1620
2023-02-28,email_marketing,417.41,111,1665
2023-01-11,Google Ads,1859.35,226,2260
2023-01-03,email_marketing,3963.73,156,1560
2023-04-22,Organic,3031.17,58,1102
2023-05-23,Organic,8016.62,119,2142
2023-01-27,googleads,4175.16,83,1660
2023-01-01,Organic,6943.86,211,3165
2023-02-10,fb_ads,3347.27,168,1848
2023-06-24,googleads,8356.36,194,1940
2023-01-16,Google Ads,4636.53,124,620
2023-02-25,Email,1210.84,187,935
2023-01-29,Google Ads,,287,1722
2023-02-14,Organic,,109,1090
2023-01-01,googleads,3838.52,199,3980
2023-03-27,Google Ads,,190,2660
2023-05-09,Email,5816.19,127,1270
2023-03-15,Google Ads,6868.28,234,1638
2023-04-11,googleads,4360.34,328,4592
2023-06-02,Facebook Ads,8112.83,274,4384
2023-02-26,Email,,326,6520
2023-05-03,Email,6589.52,360,2520
2023-03-19,googleads,7474.93,326,3260
2023-01-14,Facebook Ads,6757.31,307,3377
2023-05-14,googleads,,217,4340
2023-04-06,Email,1855.54,175,3500
2023-03-07,Organic,5779.89,205,3485
2023-03-09,Organic,2506.88,69,621
2023-04-11,fb_ads,3517.67,264,1584
2023-02-16,Email,8160.68,273,3549
2023-02-09,googleads,7114.85,193,965
2023-01-06,Google Ads,1515.84,163,1304
2023-02-27,Organic,4482.47,160,1280
2023-01-18,fb_ads,5109.39,235,1410
2023-01-07,email_marketing,6706.03,177,3186
2023-01-12,Facebook Ads,,161,1932
2023-03-11,Google Ads,5087.42,297,3267
2023-01-09,Email,3864.38,241,1205
2023-02-14,googleads,5580.18,203,2436
2023-05-08,Facebook Ads,6861.07,147,1029
2023-05-21,Organic,3849.63,199,1592
2023-03-06,googleads,3719.71,240,1920
2023-06-18,Facebook Ads,3573.62,218,4142
2023-03-03,Email,4799.65,217,1085
2023-04-29,Email,4080.52,172,1376
2023-06-18,Facebook Ads,,216,4320
2023-05-04,fb_ads,4991.6,336,4704
2023-01-26,Email,3018.53,194,1552
2023-05-23,googleads,,229,3893
2023-06-30,googleads,,177,3009
2023-03-01,email_marketing,4255.87,222,3108
2023-05-28,Google Ads,3894.42,152,2888
2023-06-21,email_marketing,7871.71,222,2442
2023-05-27,Facebook Ads,3877.9,179,2148
2023-04-03,Facebook Ads,8290.71,181,2353
2023-01-08,Facebook Ads,3621.45,145,2175
2023-06-11,fb_ads,3901.75,152,1824
2023-01-23,Email,2440.7,110,1100
2023-01-03,Organic,3341.36,247,4199
2023-02-05,fb_ads,,183,3294
2023-01-11,Email,7540.18,303,4242
2023-05-01,fb_ads,4435.75,149,894
2023-05-07,Email,3271.14,255,4335
2023-02-10,Email,4590.59,169,3042
2023-03-16,googleads,3372.67,138,1656
2023-06-08,email_marketing,5640.12,94,1410
2023-02-09,Facebook Ads,6989.74,157,942
2023-06-17,fb_ads,4700.73,93,930
2023-04-01,email_marketing,4975.27,173,2595
2023-01-08,Organic,4899.84,317,3804
2023-03-25,googleads,5355.4,136,2040
2023-01-17,email_marketing,,247,2717
2023-04-02,Organic,,222,1998
2023-05-10,Facebook Ads,6377.43,248,4960
2023-01-20,fb_ads,7838.13,44,572
2023-01-17,Email,6334.44,278,2780
2023-06-11,fb_ads,,129,1161
2023-05-31,fb_ads,,141,1692
2023-04-04,fb_ads,4036.57,219,2190
2023-04-05,Facebook Ads,6731.35,286,2860
2023-05-12,email_marketing,3324.35,132,2376
2023-01-01,Organic,7631.64,251,2008
2023-03-09,fb_ads,,237,1896
2023-01-01,Email,4940.39,241,1928
2023-05-05,Facebook Ads,4327.87,221,3315
2023-04-01,Facebook Ads,,144,2448
2023-03-26,Google Ads,3645.98,170,2720
2023-01-24,Google Ads,3146.97,157,785
2023-02-19,Google Ads,1971.17,243,4131
2023-03-30,Facebook Ads,,63,1260
2023-03-23,fb_ads,3330.34,226,4294
2023-01-16,googleads,,144,2736
2023-01-29,Google Ads,4850.81,227,3178
2023-06-27,fb_ads,,244,1708
2023-02-20,fb_ads,3399.41,198,3366
2023-01-03,fb_ads,4929.16,157,1727
2023-06-29,email_marketing,2952.68,177,3540
2023-05-23,Google Ads,8250.66,91,1456
2023-06-21,Facebook Ads,8384.63,179,3222
2023-01-16,fb_ads,5070.74,113,1695
2023-06-16,email_marketing,3457.46,159,1272
2023-03-10,googleads,2908.61,183,3660
2023-06-20,Google Ads,,348,1740
2023-06-13,Google Ads,2668.05,208,3120
2023-06-10,email_marketing,5495.69,114,1938
2023-02-26,Organic,6373.65,168,1176
2023-02-26,Google Ads,15.22,252,1260
2023-01-02,Google Ads,2766.12,116,1624
2023-06-16,googleads,6375.8,172,1032
2023-02-10,googleads,,296,4440
2023-06-08,fb_ads,,263,3156
2023-03-16,Email,3489.08,378,6426
2023-05-11,fb_ads,3614.09,282,5640
2023-03-07,Organic,6687.58,225,2925
2023-06-18,Organic,,187,1683
2023-06-02,Organic,692.82,217,1519
2023-01-14,fb_ads,5699.23,210,1890
2023-06-10,Google Ads,946.61,98,1960
2023-05-30,Facebook Ads,3503.82,223,2007
2023-04-16,email_marketing,5578.68,186,930
2023-01-04,Google Ads,6270.49,117,1287
2023-01-06,googleads,6220.47,237,1896
2023-02-04,Facebook Ads,5755.11,185,2590
2023-05-10,googleads,,239,1912
2023-01-30,Google Ads,3063.33,219,3285
2023-01-04,Google Ads,6504.97,152,1520
2023-06-22,Facebook Ads,7178.54,230,2070
2023-02-20,fb_ads,315.04,223,1115
2023-03-23,fb_ads,4187.94,242,4840
2023-02-15,email_marketing,6888.43,215,2150
2023-04-26,Google Ads,8330.5,185,1850
2023-02-17,Google Ads,6249.64,264,3960
2023-03-20,Google Ads,4805.31,262,2882
2023-04-07,email_marketing,3810.65,166,2988
2023-03-13,Email,2375.02,219,1314
2023-04-11,Organic,5650.5,294,5292
2023-04-12,email_marketing,,177,1947
2023-01-07,email_marketing,2643.64,234,1404
2023-06-22,fb_ads,7221.51,260,3900
2023-04-17,Organic,7168.96,183,3477
2023-01-21,googleads,4066.76,141,1833
2023-02-03,googleads,4888.21,193,2123
2023-03-11,googleads,5413.36,189,945
2023-05-02,Google Ads,4732.74,137,1918
2023-02-04,email_marketing,6883.24,206,1030
2023-02-19,Email,4651.11,140,2240
2023-01-26,Facebook Ads,2336.17,304,2432
2023-01-31,email_marketing,,70,490
2023-05-16,Facebook Ads,6526.28,273,2457
2023-04-16,email_marketing,5248.75,327,2289
2023-04-12,Organic,5433.44,86,860
2023-02-04,email_marketing,5730.34,219,3723
2023-04-18,googleads,,245,3920
2023-02-19,fb_ads,,279,5580
2023-04-12,email_marketing,3243.76,121,605
2023-04-02,Email,4772.35,234,1170
2023-03-14,email_marketing,,140,1540
2023-02-25,Organic,3987.82,109,1417
2023-06-02,Facebook Ads,,286,3146
2023-04-26,Facebook Ads,,268,2680
2023-05-02,Organic,7910.8,152,2584
2023-02-07,fb_ads,4626.85,373,1865
2023-01-18,email_marketing,,66,660
2023-06-09,Email,,200,3200
2023-06-05,Google Ads,6652.91,140,2520
2023-03-19,Facebook Ads,,145,1305
2023-02-14,Google Ads,,265,2915
2023-03-28,fb_ads,2637.6,150,1200
2023-05-24,fb_ads,1421.98,280,4480
2023-02-25,email_marketing,7542.06,173,2422
2023-06-16,Organic,,236,1180
2023-04-22,Organic,7948.96,232,1392
2023-03-20,Organic,3604.92,70,980
2023-02-03,Google Ads,2769.75,205,2665
2023-03-09,email_marketing,3689.34,215,2150
2023-05-24,Organic,3894.15,115,575
2023-04-28,Organic,2645.94,324,5508
2023-02-13,Email,6777.98,338,6084
2023-05-24,email_marketing,6079.9,165,2310
2023-06-13,Google Ads,7646.68,197,3940
2023-01-30,fb_ads,5441.68,196,3528
2023-06-13,email_marketing,893.81,328,5248
2023-04-01,googleads,5982.01,226,1356
2023-02-26,Organic,4876.45,213,1491
2023-06-06,fb_ads,3805.44,249,3486
2023-04-11,googleads,2385.8,214,3424
2023-01-13,fb_ads,6123.15,184,920
2023-06-09,fb_ads,,120,1680
2023-03-04,googleads,3068.35,218,4360
2023-01-30,Organic,6357.1,50,250
2023-01-02,Organic,6044.04,156,1716
2023-01-23,Email,4614.39,92,1656
2023-03-03,email_marketing,3296.77,277,4155
2023-03-07,email_marketing,5065.73,169,2873
2023-04-11,fb_ads,4767.02,239,4063
2023-01-18,email_marketing,,193,1158
2023-01-31,Email,7185.92,277,1385
2023-03-01,email_marketing,5826.74,204,2040
2023-05-13,Email,,225,3600
2023-06-14,Google Ads,7121.6,271,5420
2023-03-13,Organic,,113,1921
2023-06-24,Google Ads,3597.5,278,5282
2023-05-05,Facebook Ads,1847.38,231,3234
2023-01-05,fb_ads,5725.09,293,4688
2023-04-12,Email,5360.68,92,1656
2023-03-17,Organic,3081.29,105,2100
2023-06-28,Email,3924.11,185,1110
2023-01-15,Google Ads,2669.12,317,3487
2023-06-27,Email,2349.44,307,4912
2023-06-22,Email,7370.33,271,5149
2023-05-29,Organic,3612.47,227,1589
2023-02-17,Google Ads,2445.26,272,2176
2023-01-15,email_marketing,4852.03,167,2505
2023-03-17,fb_ads,2552.51,1,17
2023-01-28,Organic,2922.92,289,3757
2023-05-02,Email,4194.33,186,3534
2023-02-20,Email,6311.11,344,3096
2023-03-10,Email,7650.01,122,854
2023-03-05,email_marketing,1114.86,388,6208
2023-05-31,email_marketing,9537.98,215,3440
2023-03-13,email_marketing,2459.02,277,1662
2023-01-08,Facebook Ads,4784.03,190,2660
2023-01-08,Facebook Ads,6788.92,226,2034
2023-03-15,email_marketing,2628.37,174,2088
2023-06-26,fb_ads,6322.31,240,4320
2023-05-23,Email,,274,3562
2023-04-12,email_marketing,,214,2782
2023-05-29,Email,1751.16,164,1148
2023-05-05,Organic,6527.81,168,1848
2023-04-08,googleads,,116,928
2023-02-27,email_marketing,7006.73,243,3645
2023-03-10,fb_ads,6650.83,61,549
2023-03-26,Facebook Ads,4679.1,177,1416
2023-02-14,Google Ads,4438.86,150,1650
2023-02-06,googleads,4307.79,267,1335
2023-06-12,fb_ads,1174.3,342,3078
2023-01-05,fb_ads,,196,3528
2023-03-12,googleads,6813.67,83,498
2023-01-20,Facebook Ads,3670.6,190,3230
2023-02-04,Organic,7731.12,196,1176
