event_id,user_id,session_id,event_name,event_timestamp,traffic_source,device_category,country
evt_9285,user_1608,sess_3706,add_to_cart,2023-02-09 13:17:00,Organic,mobile,UK
evt_9286,user_741,sess_2075,scroll,2023-02-21 03:00:00,googleads,desktop,India
evt_9287,user_3404,sess_3560,add_to_cart,2023-01-28 06:37:00,Email,desktop,Germany
evt_9288,user_2904,sess_528,purchase,2023-04-03 12:48:00,G-Ads,tablet,UK
evt_9289,user_2673,sess_1984,scroll,2023-02-24 22:17:00,Email,mobile,Germany
evt_9290,user_2161,sess_1327,scroll,2023-05-05 00:09:00,Email,tablet,Germany
evt_9291,user_1942,sess_1663,page_view,2023-05-19 19:17:00,Organic,mobile,UK
evt_9292,user_3566,sess_3204,page_view,2023-01-15 13:38:00,organic_search,tablet,UK
evt_9293,user_3138,sess_705,session_start,2023-03-10 18:51:00,fbads,mobile,
evt_9294,user_247,sess_504,session_start,2023-01-29 05:34:00,Email,desktop,
evt_9295,user_2093,sess_6473,add_to_cart,2023-06-14 17:40:00,Email,tablet,
evt_9296,user_3772,sess_3495,add_to_cart,2023-03-23 05:04:00,Facebook Ads,tablet,France
evt_9297,user_1941,sess_3913,scroll,2023-03-11 14:50:00,Email,desktop,India
evt_9298,user_550,sess_1839,purchase,2023-06-20 22:06:00,organic_search,mobile,UK
evt_9299,user_1412,sess_938,add_to_cart,2023-03-24 05:31:00,fbads,tablet,India
evt_9300,user_3194,sess_1047,session_start,2023-04-28 20:56:00,G-Ads,desktop,UK
evt_9301,user_3268,sess_6661,scroll,2023-06-25 12:16:00,Email,mobile,France
evt_9302,user_913,sess_5470,scroll,2023-03-29 03:22:00,Email,desktop,US
evt_9303,user_1861,sess_3030,purchase,2023-03-04 02:04:00,fbads,mobile,US
evt_9304,user_3192,sess_2499,session_start,2023-04-26 09:31:00,Facebook Ads,tablet,Germany
evt_9305,user_1480,sess_5081,purchase,2023-03-01 22:27:00,Facebook Ads,desktop,
evt_9306,user_1223,sess_5148,add_to_cart,2023-02-02 23:41:00,Google Ads,tablet,UK
evt_9307,user_1795,sess_276,purchase,2023-02-16 19:01:00,fbads,desktop,Germany
evt_9308,user_1467,sess_4132,add_to_cart,2023-04-22 02:35:00,Google Ads,mobile,France
evt_9309,user_2985,sess_5367,scroll,2023-03-12 02:29:00,G-Ads,desktop,India
evt_9310,user_1117,sess_1967,session_start,2023-04-09 08:03:00,Email,tablet,US
evt_9311,user_3548,sess_4256,scroll,2023-01-12 10:16:00,Email,tablet,France
evt_9312,user_956,sess_2224,purchase,2023-02-10 21:46:00,Google Ads,mobile,France
evt_9313,user_2540,sess_5646,scroll,2023-06-13 13:59:00,Facebook Ads,tablet,UK
evt_9314,user_1273,sess_2215,add_to_cart,2023-05-27 04:54:00,fbads,mobile,US
evt_9315,user_2521,sess_6303,purchase,2023-05-30 07:12:00,Google Ads,desktop,
evt_9316,user_1738,sess_4224,session_start,2023-03-12 03:07:00,Google Ads,tablet,
evt_9317,user_1849,sess_3282,add_to_cart,2023-06-11 17:23:00,fbads,tablet,US
evt_9318,user_1998,sess_1357,purchase,2023-03-21 22:52:00,organic_search,mobile,India
evt_9319,user_1438,sess_3649,session_start,2023-03-25 00:44:00,Facebook Ads,desktop,France
evt_9320,user_349,sess_2797,scroll,2023-01-23 07:37:00,Organic,mobile,India
evt_9321,user_3034,sess_4005,add_to_cart,2023-03-10 19:52:00,organic_search,mobile,US
evt_9322,user_3040,sess_4322,scroll,2023-02-05 22:50:00,googleads,desktop,India
evt_9323,user_2862,sess_5242,add_to_cart,2023-06-14 21:31:00,googleads,tablet,
evt_9324,user_3455,sess_962,scroll,2023-03-19 09:33:00,Organic,tablet,India
evt_9325,user_1738,sess_1390,purchase,2023-05-16 22:31:00,Organic,tablet,
evt_9326,user_2235,sess_4283,session_start,2023-04-28 01:31:00,Organic,desktop,Germany
evt_9327,user_706,sess_6034,page_view,2023-04-02 10:10:00,G-Ads,mobile,UK
evt_9328,user_1903,sess_4666,add_to_cart,2023-01-23 22:19:00,fbads,desktop,Germany
evt_9329,user_2672,sess_4523,scroll,2023-03-22 02:12:00,Google Ads,tablet,Germany
evt_9330,user_420,sess_3215,scroll,2023-01-17 17:57:00,fbads,tablet,
evt_9331,user_2338,sess_2944,scroll,2023-04-21 23:45:00,G-Ads,desktop,Germany
evt_9332,user_2199,sess_3036,add_to_cart,2023-02-05 00:05:00,Email,mobile,France
evt_9333,user_2060,sess_452,page_view,2023-05-23 22:21:00,Facebook Ads,desktop,India
evt_9334,user_913,sess_6368,scroll,2023-02-13 12:58:00,fbads,desktop,UK
evt_9335,user_527,sess_2343,scroll,2023-06-01 12:23:00,googleads,mobile,UK
evt_9336,user_3588,sess_2578,session_start,2023-02-03 19:17:00,G-Ads,mobile,France
evt_9337,user_464,sess_6772,session_start,2023-03-02 15:58:00,googleads,desktop,India
evt_9338,user_3204,sess_4946,page_view,2023-03-24 02:13:00,Google Ads,desktop,Germany
evt_9339,user_1934,sess_5351,scroll,2023-06-27 12:27:00,Facebook Ads,mobile,US
evt_9340,user_399,sess_6500,scroll,2023-06-14 03:46:00,fbads,desktop,US
evt_9341,user_2268,sess_1610,add_to_cart,2023-03-14 20:42:00,fbads,mobile,UK
evt_9342,user_1321,sess_67,add_to_cart,2023-06-24 22:39:00,Email,mobile,US
evt_9343,user_2845,sess_6044,add_to_cart,2023-05-29 10:19:00,googleads,mobile,India
evt_9344,user_658,sess_2764,purchase,2023-05-08 02:04:00,Organic,desktop,UK
evt_9345,user_3151,sess_4881,page_view,2023-02-23 04:47:00,Email,tablet,Germany
evt_9346,user_1931,sess_347,add_to_cart,2023-01-18 08:20:00,organic_search,mobile,UK
evt_9347,user_1756,sess_4366,add_to_cart,2023-03-09 07:12:00,Facebook Ads,mobile,India
evt_9348,user_275,sess_2178,add_to_cart,2023-03-02 00:42:00,fbads,desktop,Germany
evt_9349,user_3296,sess_1581,scroll,2023-06-09 06:01:00,organic_search,tablet,France
evt_9350,user_2112,sess_5624,add_to_cart,2023-03-21 13:03:00,Organic,mobile,Germany
evt_9351,user_2592,sess_6978,purchase,2023-06-28 22:39:00,fbads,tablet,UK
evt_9352,user_3678,sess_4748,session_start,2023-06-09 12:51:00,googleads,mobile,
evt_9353,user_1654,sess_1590,add_to_cart,2023-05-23 17:16:00,Organic,desktop,US
evt_9354,user_2313,sess_1144,page_view,2023-03-10 15:10:00,Google Ads,desktop,US
evt_9355,user_3554,sess_4756,purchase,2023-01-27 17:28:00,G-Ads,mobile,India
evt_9356,user_2516,sess_6796,add_to_cart,2023-02-18 11:43:00,organic_search,desktop,US
evt_9357,user_2631,sess_6236,purchase,2023-01-10 03:02:00,Organic,tablet,
evt_9358,user_1980,sess_4436,add_to_cart,2023-01-11 21:04:00,Facebook Ads,tablet,Germany
evt_9359,user_551,sess_973,page_view,2023-01-26 04:41:00,Google Ads,mobile,France
evt_9360,user_619,sess_5926,session_start,2023-04-22 23:48:00,Facebook Ads,tablet,France
evt_9361,user_3606,sess_6834,page_view,2023-01-20 02:06:00,Email,mobile,
evt_9362,user_3894,sess_6393,purchase,2023-04-24 04:09:00,Email,desktop,Germany
evt_9363,user_1745,sess_645,scroll,2023-04-12 17:28:00,Google Ads,tablet,
evt_9364,user_1591,sess_4202,page_view,2023-06-22 22:42:00,Facebook Ads,mobile,UK
evt_9365,user_2980,sess_253,page_view,2023-06-07 08:45:00,Email,tablet,
evt_9366,user_1107,sess_3441,session_start,2023-01-04 02:02:00,googleads,tablet,US
evt_9367,user_486,sess_6719,purchase,2023-02-08 10:50:00,Facebook Ads,desktop,India
evt_9368,user_3751,sess_2931,scroll,2023-02-17 16:39:00,Facebook Ads,mobile,India
evt_9369,user_3013,sess_883,page_view,2023-06-15 15:56:00,Email,desktop,France
evt_9370,user_1362,sess_5075,session_start,2023-01-24 16:12:00,googleads,tablet,Germany
evt_9371,user_2439,sess_6025,page_view,2023-04-19 13:20:00,Organic,tablet,
evt_9372,user_194,sess_4934,page_view,2023-02-12 18:28:00,Organic,desktop,India
evt_9373,user_2008,sess_5272,scroll,2023-02-27 16:58:00,G-Ads,mobile,UK
evt_9374,user_2351,sess_2480,session_start,2023-04-26 12:04:00,Facebook Ads,desktop,India
evt_9375,user_3691,sess_4670,page_view,2023-06-11 23:49:00,googleads,desktop,France
evt_9376,user_56,sess_880,page_view,2023-03-03 22:54:00,Facebook Ads,tablet,Germany
evt_9377,user_74,sess_5113,scroll,2023-02-23 03:43:00,Facebook Ads,tablet,UK
evt_9378,user_1491,sess_5175,add_to_cart,2023-04-30 06:42:00,fbads,tablet,Germany
evt_9379,user_851,sess_1034,page_view,2023-01-01 13:01:00,Organic,mobile,India
evt_9380,user_1523,sess_1610,purchase,2023-02-06 16:11:00,Google Ads,desktop,US
evt_9381,user_734,sess_6508,purchase,2023-06-25 17:09:00,Organic,tablet,US
evt_9382,user_3798,sess_2526,session_start,2023-04-10 12:57:00,Google Ads,desktop,France
evt_9383,user_2030,sess_354,purchase,2023-03-16 23:11:00,fbads,tablet,
evt_9384,user_1354,sess_2644,purchase,2023-06-28 16:35:00,googleads,tablet,Germany
evt_9385,user_2336,sess_5999,add_to_cart,2023-01-30 16:05:00,fbads,mobile,UK
evt_9386,user_3655,sess_6266,scroll,2023-05-18 18:09:00,fbads,mobile,India
evt_9387,user_3735,sess_5245,session_start,2023-02-07 07:00:00,Email,mobile,France
evt_9388,user_403,sess_5135,page_view,2023-02-12 16:18:00,googleads,tablet,Germany
evt_9389,user_3336,sess_6302,scroll,2023-04-01 14:06:00,organic_search,tablet,India
evt_9390,user_2558,sess_5556,purchase,2023-01-29 05:57:00,googleads,tablet,UK
evt_9391,user_2771,sess_4132,scroll,2023-04-07 14:24:00,Google Ads,desktop,
evt_9392,user_775,sess_4966,purchase,2023-01-27 06:54:00,Google Ads,mobile,France
evt_9393,user_2773,sess_5410,session_start,2023-04-17 20:30:00,G-Ads,desktop,France
evt_9394,user_3394,sess_5198,purchase,2023-03-30 02:55:00,Facebook Ads,tablet,
evt_9395,user_3355,sess_4460,page_view,2023-02-04 21:40:00,organic_search,mobile,US
evt_9396,user_1853,sess_3863,add_to_cart,2023-05-17 19:27:00,googleads,mobile,India
evt_9397,user_1509,sess_4521,session_start,2023-03-16 13:11:00,fbads,tablet,UK
evt_9398,user_841,sess_5669,page_view,2023-03-25 04:16:00,fbads,tablet,Germany
evt_9399,user_3881,sess_4516,page_view,2023-05-27 07:46:00,Facebook Ads,desktop,India
evt_9400,user_2961,sess_4854,purchase,2023-05-06 20:36:00,googleads,desktop,India
evt_9401,user_1309,sess_470,page_view,2023-04-11 18:30:00,googleads,mobile,
evt_9402,user_3460,sess_5813,scroll,2023-01-14 15:31:00,organic_search,mobile,India
evt_9403,user_153,sess_2263,session_start,2023-05-30 05:32:00,Email,desktop,
evt_9404,user_2692,sess_895,add_to_cart,2023-05-05 03:47:00,Facebook Ads,tablet,UK
evt_9405,user_2074,sess_849,page_view,2023-06-09 05:33:00,fbads,tablet,UK
evt_9406,user_678,sess_2608,purchase,2023-06-10 22:38:00,Facebook Ads,tablet,France
evt_9407,user_1578,sess_1197,purchase,2023-06-03 06:10:00,Email,desktop,India
evt_9408,user_1113,sess_2204,page_view,2023-06-20 12:48:00,G-Ads,tablet,
evt_9409,user_3126,sess_5672,session_start,2023-04-09 16:20:00,organic_search,mobile,India
evt_9410,user_3734,sess_6885,page_view,2023-04-22 10:32:00,Facebook Ads,tablet,US
evt_9411,user_497,sess_2731,add_to_cart,2023-04-18 04:33:00,fbads,mobile,Germany
evt_9412,user_3303,sess_3534,page_view,2023-01-21 03:34:00,googleads,desktop,France
evt_9413,user_3972,sess_1919,add_to_cart,2023-02-15 14:25:00,Google Ads,tablet,Germany
evt_9414,user_3070,sess_2809,add_to_cart,2023-06-19 13:26:00,Organic,mobile,US
evt_9415,user_506,sess_3179,scroll,2023-05-11 01:03:00,fbads,tablet,India
evt_9416,user_3756,sess_5757,page_view,2023-01-01 08:03:00,googleads,mobile,US
evt_9417,user_2907,sess_1697,add_to_cart,2023-06-27 21:07:00,Google Ads,mobile,Germany
evt_9418,user_1863,sess_4749,scroll,2023-03-03 09:30:00,Email,tablet,Germany
evt_9419,user_2665,sess_3807,add_to_cart,2023-02-03 23:57:00,Facebook Ads,tablet,
evt_9420,user_2651,sess_6544,add_to_cart,2023-03-12 16:12:00,fbads,mobile,UK
evt_9421,user_987,sess_2518,purchase,2023-03-13 13:23:00,G-Ads,mobile,France
evt_9422,user_93,sess_6144,scroll,2023-02-18 00:43:00,Google Ads,desktop,US
evt_9423,user_2099,sess_5521,session_start,2023-05-22 18:11:00,Google Ads,desktop,
evt_9424,user_2514,sess_3009,page_view,2023-04-22 21:55:00,fbads,mobile,France
evt_9425,user_2626,sess_563,scroll,2023-04-09 22:09:00,Facebook Ads,desktop,US
evt_9426,user_1358,sess_3651,scroll,2023-02-02 14:37:00,googleads,mobile,
evt_9427,user_2056,sess_4018,add_to_cart,2023-03-26 23:45:00,fbads,mobile,India
evt_9428,user_3411,sess_3054,session_start,2023-01-15 11:38:00,Email,tablet,Germany
evt_9429,user_3708,sess_4691,session_start,2023-05-17 02:48:00,googleads,desktop,UK
evt_9430,user_1377,sess_747,session_start,2023-02-26 19:05:00,Email,tablet,UK
evt_9431,user_686,sess_5102,scroll,2023-02-16 14:25:00,Facebook Ads,tablet,UK
evt_9432,user_576,sess_1129,page_view,2023-03-30 02:15:00,Facebook Ads,mobile,France
evt_9433,user_1252,sess_1160,purchase,2023-05-22 10:15:00,organic_search,tablet,
evt_9434,user_703,sess_4641,session_start,2023-01-11 20:55:00,G-Ads,mobile,US
evt_9435,user_2529,sess_624,scroll,2023-02-01 08:56:00,Organic,desktop,India
evt_9436,user_2678,sess_5308,add_to_cart,2023-05-11 21:19:00,fbads,mobile,India
evt_9437,user_1280,sess_5121,purchase,2023-06-03 02:25:00,organic_search,tablet,India
evt_9438,user_1001,sess_875,purchase,2023-03-08 01:31:00,Organic,mobile,
evt_9439,user_1528,sess_1861,page_view,2023-02-09 19:25:00,Google Ads,mobile,UK
evt_9440,user_3482,sess_536,add_to_cart,2023-01-03 20:25:00,Google Ads,mobile,India
evt_9441,user_864,sess_540,purchase,2023-03-19 05:45:00,fbads,desktop,US
evt_9442,user_343,sess_2311,add_to_cart,2023-03-26 15:29:00,organic_search,tablet,
evt_9443,user_3584,sess_5546,page_view,2023-06-25 14:04:00,Email,desktop,
evt_9444,user_3721,sess_5056,add_to_cart,2023-05-15 12:40:00,G-Ads,desktop,Germany
evt_9445,user_97,sess_5412,add_to_cart,2023-03-19 19:26:00,Google Ads,tablet,UK
evt_9446,user_2308,sess_3821,scroll,2023-04-24 09:42:00,organic_search,tablet,France
evt_9447,user_3015,sess_4245,scroll,2023-05-07 16:08:00,G-Ads,desktop,Germany
evt_9448,user_2752,sess_4847,scroll,2023-04-28 23:00:00,fbads,mobile,India
evt_9449,user_868,sess_2849,page_view,2023-06-05 11:23:00,organic_search,tablet,Germany
evt_9450,user_3221,sess_2376,session_start,2023-04-24 08:01:00,Organic,desktop,US
evt_9451,user_2870,sess_3664,scroll,2023-02-04 14:07:00,Facebook Ads,tablet,Germany
evt_9452,user_2073,sess_216,page_view,2023-03-22 15:01:00,googleads,mobile,France
evt_9453,user_3538,sess_2316,scroll,2023-02-27 04:39:00,Google Ads,tablet,UK
evt_9454,user_2601,sess_1508,add_to_cart,2023-01-09 06:42:00,googleads,mobile,US
evt_9455,user_3623,sess_6909,scroll,2023-05-29 06:51:00,Google Ads,tablet,UK
evt_9456,user_584,sess_1054,purchase,2023-06-19 15:41:00,Facebook Ads,mobile,
evt_9457,user_2940,sess_1133,add_to_cart,2023-05-20 01:46:00,googleads,desktop,US
evt_9458,user_870,sess_916,scroll,2023-06-12 22:16:00,googleads,desktop,Germany
evt_9459,user_3026,sess_5091,scroll,2023-02-25 23:03:00,fbads,desktop,France
evt_9460,user_1993,sess_325,scroll,2023-01-21 20:08:00,googleads,tablet,France
evt_9461,user_3306,sess_5879,session_start,2023-03-02 03:59:00,googleads,mobile,India
evt_9462,user_1516,sess_4048,session_start,2023-06-14 07:35:00,organic_search,mobile,US
evt_9463,user_2388,sess_492,add_to_cart,2023-04-01 01:27:00,googleads,desktop,
evt_9464,user_1512,sess_4226,scroll,2023-01-02 21:42:00,G-Ads,desktop,UK
evt_9465,user_534,sess_1723,scroll,2023-06-08 09:24:00,G-Ads,tablet,UK
evt_9466,user_1389,sess_6529,session_start,2023-04-08 21:21:00,fbads,tablet,Germany
evt_9467,user_3035,sess_4758,add_to_cart,2023-03-23 04:30:00,googleads,desktop,Germany
evt_9468,user_2650,sess_4518,scroll,2023-03-05 01:25:00,Google Ads,tablet,
evt_9469,user_95,sess_2925,scroll,2023-04-25 03:43:00,googleads,mobile,Germany
evt_9470,user_2166,sess_2115,purchase,2023-02-20 19:22:00,Google Ads,mobile,US
evt_9471,user_3004,sess_3993,purchase,2023-05-21 21:04:00,fbads,mobile,UK
evt_9472,user_1257,sess_1893,scroll,2023-04-21 13:54:00,Facebook Ads,desktop,Germany
evt_9473,user_1753,sess_428,purchase,2023-02-26 08:28:00,Organic,tablet,Germany
evt_9474,user_479,sess_980,session_start,2023-04-06 09:30:00,googleads,desktop,India
evt_9475,user_2155,sess_1383,scroll,2023-05-11 11:57:00,organic_search,tablet,US
evt_9476,user_1212,sess_6748,scroll,2023-03-26 09:43:00,fbads,tablet,Germany
evt_9477,user_1795,sess_4243,purchase,2023-03-10 05:57:00,G-Ads,desktop,US
evt_9478,user_2833,sess_1986,page_view,2023-04-27 14:46:00,googleads,desktop,Germany
evt_9479,user_2030,sess_2680,purchase,2023-01-23 00:15:00,Facebook Ads,desktop,UK
evt_9480,user_2572,sess_6288,purchase,2023-03-04 12:51:00,organic_search,tablet,Germany
evt_9481,user_2609,sess_6613,page_view,2023-05-12 18:40:00,organic_search,tablet,
evt_9482,user_250,sess_3901,scroll,2023-04-27 20:39:00,Google Ads,desktop,
evt_9483,user_2622,sess_3058,purchase,2023-06-26 08:21:00,Facebook Ads,mobile,India
evt_9484,user_292,sess_3973,add_to_cart,2023-01-19 21:51:00,fbads,mobile,US
evt_9485,user_1929,sess_1410,purchase,2023-04-17 23:55:00,G-Ads,mobile,
evt_9486,user_752,sess_4708,session_start,2023-03-07 01:24:00,Organic,desktop,
evt_9487,user_521,sess_2117,page_view,2023-03-08 18:15:00,Email,desktop,
evt_9488,user_3749,sess_5133,add_to_cart,2023-03-01 10:34:00,googleads,desktop,Germany
evt_9489,user_1183,sess_5200,session_start,2023-03-06 15:58:00,Organic,desktop,US
evt_9490,user_3782,sess_5326,scroll,2023-02-26 01:49:00,G-Ads,tablet,UK
evt_9491,user_885,sess_3587,purchase,2023-01-29 02:49:00,G-Ads,mobile,India
evt_9492,user_758,sess_1042,page_view,2023-02-20 02:22:00,googleads,mobile,Germany
evt_9493,user_1199,sess_4677,scroll,2023-01-08 15:20:00,organic_search,mobile,Germany
evt_9494,user_1395,sess_1282,page_view,2023-06-23 15:56:00,googleads,tablet,UK
evt_9495,user_2104,sess_3780,scroll,2023-01-09 13:46:00,Organic,desktop,US
evt_9496,user_1799,sess_1395,purchase,2023-01-07 02:34:00,Google Ads,tablet,US
evt_9497,user_659,sess_961,session_start,2023-03-04 08:16:00,Organic,tablet,France
evt_9498,user_800,sess_6466,add_to_cart,2023-01-11 18:41:00,Email,tablet,India
evt_9499,user_1731,sess_5967,purchase,2023-01-08 14:05:00,Organic,tablet,Germany
evt_9500,user_3730,sess_5148,page_view,2023-05-03 12:29:00,Email,tablet,France
evt_9501,user_1039,sess_2233,purchase,2023-01-24 01:08:00,Facebook Ads,desktop,UK
evt_9502,user_2378,sess_2166,page_view,2023-01-19 20:07:00,Google Ads,mobile,
evt_9503,user_699,sess_272,session_start,2023-04-14 17:10:00,Organic,desktop,Germany
evt_9504,user_3059,sess_280,purchase,2023-01-11 15:29:00,Organic,mobile,US
evt_9505,user_3874,sess_1528,page_view,2023-06-02 06:45:00,Email,mobile,
evt_9506,user_3946,sess_6802,scroll,2023-02-27 08:27:00,googleads,tablet,Germany
evt_9507,user_1937,sess_4836,add_to_cart,2023-06-12 02:58:00,Organic,mobile,UK
evt_9508,user_2143,sess_3526,purchase,2023-02-12 15:54:00,googleads,desktop,
evt_9509,user_3263,sess_1736,purchase,2023-06-13 15:01:00,G-Ads,mobile,India
evt_9510,user_2029,sess_6774,page_view,2023-06-14 05:15:00,fbads,mobile,India
evt_9511,user_3236,sess_5611,page_view,2023-06-19 14:57:00,organic_search,desktop,US
evt_9512,user_680,sess_1175,session_start,2023-03-26 23:24:00,fbads,tablet,France
evt_9513,user_3566,sess_2724,session_start,2023-04-14 02:41:00,Facebook Ads,tablet,Germany
evt_9514,user_1994,sess_2401,add_to_cart,2023-04-09 10:30:00,Organic,mobile,India
evt_9515,user_1992,sess_6339,scroll,2023-06-29 05:15:00,organic_search,tablet,France
evt_9516,user_1845,sess_1749,session_start,2023-05-19 21:30:00,Google Ads,mobile,India
evt_9517,user_262,sess_6608,add_to_cart,2023-01-07 00:33:00,Email,mobile,
evt_9518,user_3827,sess_4756,add_to_cart,2023-06-22 00:40:00,Facebook Ads,tablet,US
evt_9519,user_1492,sess_1347,add_to_cart,2023-02-08 07:08:00,organic_search,desktop,UK
evt_9520,user_182,sess_2210,purchase,2023-05-25 20:16:00,Google Ads,desktop,
evt_9521,user_992,sess_5155,add_to_cart,2023-02-18 01:11:00,fbads,tablet,
evt_9522,user_2497,sess_3270,session_start,2023-02-15 13:46:00,Organic,mobile,UK
evt_9523,user_3458,sess_899,add_to_cart,2023-03-18 02:47:00,googleads,desktop,
evt_9524,user_3046,sess_3002,purchase,2023-04-25 20:53:00,fbads,mobile,Germany
evt_9525,user_2399,sess_2029,add_to_cart,2023-04-30 21:51:00,organic_search,mobile,US
evt_9526,user_495,sess_2440,scroll,2023-01-15 02:09:00,Organic,tablet,
evt_9527,user_3105,sess_286,purchase,2023-03-28 05:06:00,Organic,mobile,India
evt_9528,user_610,sess_5003,scroll,2023-05-01 12:18:00,Email,desktop,UK
evt_9529,user_339,sess_4809,page_view,2023-05-18 21:55:00,fbads,mobile,Germany
evt_9530,user_1905,sess_272,add_to_cart,2023-04-23 11:50:00,Organic,desktop,India
evt_9531,user_1353,sess_87,add_to_cart,2023-02-28 12:09:00,Organic,mobile,US
evt_9532,user_3889,sess_3696,add_to_cart,2023-06-28 11:15:00,fbads,desktop,
evt_9533,user_1100,sess_6322,purchase,2023-06-28 19:07:00,Organic,mobile,UK
evt_9534,user_2201,sess_6227,purchase,2023-06-08 19:14:00,googleads,mobile,France
evt_9535,user_2430,sess_257,scroll,2023-02-28 07:05:00,Organic,tablet,US
evt_9536,user_721,sess_1525,scroll,2023-03-30 07:57:00,googleads,mobile,India
evt_9537,user_3336,sess_4026,session_start,2023-03-03 07:26:00,googleads,mobile,UK
evt_9538,user_2469,sess_5828,add_to_cart,2023-05-05 01:49:00,organic_search,mobile,France
evt_9539,user_317,sess_3322,session_start,2023-02-23 00:08:00,G-Ads,mobile,US
evt_9540,user_3606,sess_6948,session_start,2023-01-26 20:32:00,Email,mobile,France
evt_9541,user_1054,sess_580,session_start,2023-03-22 15:50:00,Email,desktop,Germany
evt_9542,user_355,sess_4014,scroll,2023-03-10 03:38:00,organic_search,mobile,US
evt_9543,user_2744,sess_2117,purchase,2023-06-03 00:51:00,Facebook Ads,desktop,Germany
evt_9544,user_58,sess_4094,session_start,2023-04-12 21:02:00,Facebook Ads,mobile,
evt_9545,user_1158,sess_391,session_start,2023-02-06 14:16:00,Facebook Ads,desktop,France
evt_9546,user_894,sess_3215,page_view,2023-03-06 00:31:00,G-Ads,desktop,Germany
evt_9547,user_2140,sess_3325,scroll,2023-04-28 07:38:00,Google Ads,tablet,India
evt_9548,user_1972,sess_4824,purchase,2023-03-17 22:14:00,Email,mobile,India
evt_9549,user_104,sess_406,add_to_cart,2023-05-28 17:47:00,G-Ads,desktop,UK
evt_9550,user_56,sess_5046,add_to_cart,2023-05-06 23:03:00,Organic,tablet,India
evt_9551,user_1151,sess_3854,page_view,2023-04-23 15:32:00,G-Ads,tablet,India
evt_9552,user_962,sess_1820,scroll,2023-05-26 22:47:00,googleads,desktop,US
evt_9553,user_2795,sess_914,add_to_cart,2023-05-27 10:48:00,organic_search,desktop,Germany
evt_9554,user_3376,sess_1447,scroll,2023-05-31 16:51:00,Facebook Ads,tablet,US
evt_9555,user_2585,sess_1179,scroll,2023-05-12 18:17:00,fbads,tablet,UK
evt_9556,user_1066,sess_1293,scroll,2023-05-30 20:44:00,Organic,tablet,US
evt_9557,user_2502,sess_2019,add_to_cart,2023-06-21 02:26:00,Organic,tablet,France
evt_9558,user_3573,sess_4185,add_to_cart,2023-01-26 17:23:00,fbads,mobile,
evt_9559,user_1931,sess_1425,session_start,2023-01-16 13:26:00,Email,tablet,France
evt_9560,user_430,sess_5167,scroll,2023-06-17 12:16:00,googleads,tablet,France
evt_9561,user_105,sess_4830,session_start,2023-05-30 01:39:00,Google Ads,tablet,France
evt_9562,user_2300,sess_5930,page_view,2023-02-17 20:04:00,Google Ads,tablet,US
evt_9563,user_947,sess_3228,add_to_cart,2023-03-21 15:51:00,G-Ads,desktop,UK
evt_9564,user_1349,sess_6792,add_to_cart,2023-02-03 19:14:00,organic_search,desktop,France
evt_9565,user_1061,sess_1115,scroll,2023-03-30 22:24:00,Facebook Ads,mobile,
evt_9566,user_2883,sess_5824,scroll,2023-02-02 16:01:00,G-Ads,mobile,India
evt_9567,user_3279,sess_2584,purchase,2023-02-13 08:19:00,G-Ads,desktop,India
evt_9568,user_3184,sess_790,scroll,2023-04-23 14:15:00,Facebook Ads,mobile,France
evt_9569,user_3819,sess_3626,purchase,2023-03-07 19:22:00,googleads,mobile,
evt_9570,user_2725,sess_3233,purchase,2023-05-29 07:58:00,googleads,desktop,India
evt_9571,user_2240,sess_3269,add_to_cart,2023-05-22 01:39:00,fbads,tablet,UK
evt_9572,user_3600,sess_871,add_to_cart,2023-02-06 06:43:00,Organic,desktop,
evt_9573,user_20,sess_6025,purchase,2023-05-31 17:19:00,organic_search,desktop,US
evt_9574,user_2628,sess_4711,scroll,2023-03-13 22:17:00,fbads,desktop,India
evt_9575,user_3999,sess_5573,page_view,2023-04-04 05:07:00,googleads,mobile,US
evt_9576,user_2697,sess_32,scroll,2023-01-29 05:23:00,Facebook Ads,tablet,France
evt_9577,user_487,sess_4776,page_view,2023-04-08 19:39:00,fbads,desktop,UK
evt_9578,user_3795,sess_2990,page_view,2023-05-22 03:14:00,Organic,mobile,Germany
evt_9579,user_2377,sess_5694,session_start,2023-03-03 22:26:00,googleads,desktop,Germany
evt_9580,user_3614,sess_6041,scroll,2023-04-29 02:40:00,Email,desktop,France
evt_9581,user_2535,sess_6163,session_start,2023-01-14 16:40:00,Organic,desktop,France
evt_9582,user_1814,sess_3326,page_view,2023-05-15 19:54:00,G-Ads,mobile,US
evt_9583,user_1550,sess_2251,purchase,2023-04-15 03:32:00,Email,tablet,India
evt_9584,user_3472,sess_2371,add_to_cart,2023-03-23 23:26:00,Google Ads,tablet,UK
evt_9585,user_808,sess_5570,purchase,2023-06-27 06:45:00,G-Ads,desktop,France
evt_9586,user_425,sess_6977,scroll,2023-01-29 06:39:00,Organic,mobile,India
evt_9587,user_2038,sess_3834,scroll,2023-05-20 01:44:00,fbads,tablet,UK
evt_9588,user_606,sess_1484,add_to_cart,2023-01-18 23:30:00,G-Ads,tablet,UK
evt_9589,user_538,sess_5290,page_view,2023-05-28 11:18:00,organic_search,mobile,France
evt_9590,user_380,sess_5474,session_start,2023-01-06 03:27:00,Facebook Ads,desktop,Germany
