transaction_id,customer_id,revenue,product_category,transaction_date
txn_5563,user_1636,1500.39,,2023-02-07
txn_5564,user_1762,2597.58,Footwear,2023-05-02
txn_5565,user_1321,-2025.19,,2023-06-11
txn_5566,user_1204,2552.06,Footwear,2023-04-18
txn_5567,user_42,2870.17,Beauty,2023-05-24
txn_5568,user_1123,2553.29,,2023-02-16
txn_5569,user_1161,2218.49,Beauty,2023-06-26
txn_5570,user_2117,1201.43,Beauty,2023-03-27
txn_5571,user_2438,1997.77,Accessories,2023-04-02
txn_5572,user_2152,1573.53,,2023-01-14
txn_5573,user_3266,1724.75,Apparel,2023-05-01
txn_5574,user_2615,1700.37,Apparel,2023-03-26
txn_5575,user_1544,1216.06,,2023-01-06
txn_5576,user_1691,434.13,Accessories,2023-01-28
txn_5577,user_1527,1465.49,Beauty,2023-06-06
txn_5578,user_1304,2154.7,Accessories,2023-01-06
txn_5579,user_2594,921.46,,2023-03-11
txn_5580,user_3426,-2012.55,,2023-06-14
txn_5581,user_1515,3520.21,Apparel,2023-04-27
txn_5582,user_1360,2818.45,Beauty,2023-03-08
txn_5583,user_1255,3314.83,,2023-03-05
txn_5584,user_3546,2312.9,Footwear,2023-01-25
txn_5585,user_1246,2934.01,Apparel,2023-05-26
txn_5586,user_1615,1420.83,Accessories,2023-01-16
txn_5587,user_3513,1484.53,Footwear,2023-04-13
txn_5588,user_1499,-191.31,Accessories,2023-01-21
txn_5589,user_2420,2948.92,,2023-04-20
txn_5590,user_207,-3232.26,Footwear,2023-02-05
txn_5591,user_622,1557.46,Accessories,2023-04-19
txn_5592,user_2020,1796.84,,2023-02-10
txn_5593,user_1721,1396.91,Accessories,2023-02-28
txn_5594,user_3508,2306.12,,2023-01-25
txn_5595,user_3646,2899.95,,2023-06-18
txn_5596,user_267,605.78,,2023-06-23
txn_5597,user_3018,-2327.55,,2023-06-30
txn_5598,user_3878,1778.66,,2023-06-16
txn_5599,user_3797,2090.72,Apparel,2023-03-18
txn_5600,user_1669,2367.2,,2023-01-30
txn_5601,user_2835,-1849.44,,2023-02-26
txn_5602,user_3352,1917.13,,2023-04-29
txn_5603,user_3075,1828.9,Accessories,2023-01-24
txn_5604,user_699,2776.25,,2023-05-11
txn_5605,user_1940,2335.01,Apparel,2023-06-23
txn_5606,user_1027,2176.47,Beauty,2023-01-19
txn_5607,user_2207,983.24,Accessories,2023-06-18
txn_5608,user_261,1697.14,,2023-01-14
txn_5609,user_1041,-2718.94,Apparel,2023-05-10
txn_5610,user_3752,2030.16,,2023-05-14
txn_5611,user_3113,2527.63,Footwear,2023-03-23
txn_5612,user_2982,3413.21,,2023-05-04
txn_5613,user_414,2830.88,Beauty,2023-01-09
txn_5614,user_2404,2074.53,Apparel,2023-06-02
txn_5615,user_341,1591.21,,2023-01-17
txn_5616,user_617,-42.84,,2023-05-30
txn_5617,user_3342,1865.29,Accessories,2023-02-24
txn_5618,user_2576,1739.19,Accessories,2023-01-31
txn_5619,user_675,2312.29,Beauty,2023-04-14
txn_5620,user_2855,1876.88,,2023-01-12
txn_5621,user_1744,1743.69,Accessories,2023-04-11
txn_5622,user_1690,576.48,Apparel,2023-06-07
txn_5623,user_15,1248.03,,2023-05-21
txn_5624,user_1357,2381.32,Apparel,2023-01-18
txn_5625,user_3416,-3372.73,Apparel,2023-06-12
txn_5626,user_540,-1921.98,Accessories,2023-01-09
txn_5627,user_634,2262.25,Apparel,2023-03-27
txn_5628,user_1514,2761.98,Accessories,2023-02-08
txn_5629,user_1900,1351.28,,2023-04-25
txn_5630,user_2747,2293.45,,2023-03-11
txn_5631,user_265,1407.61,Accessories,2023-04-02
txn_5632,user_559,2691.86,,2023-05-01
txn_5633,user_1665,2121.12,Beauty,2023-05-10
txn_5634,user_3856,2238.76,,2023-01-07
txn_5635,user_2900,1373.92,,2023-06-27
txn_5636,user_1313,2565.63,Apparel,2023-03-27
txn_5637,user_2882,3667.77,,2023-05-09
txn_5638,user_3927,1193.67,Accessories,2023-04-09
txn_5639,user_1133,1728.19,Footwear,2023-05-05
txn_5640,user_596,2185.29,,2023-01-28
txn_5641,user_433,2629.12,Footwear,2023-01-20
txn_5642,user_1241,1552.36,,2023-04-14
txn_5643,user_3874,-266.42,Beauty,2023-05-10
txn_5644,user_136,3087.35,Accessories,2023-04-05
txn_5645,user_1098,2608.4,Accessories,2023-05-25
txn_5646,user_2883,605.64,,2023-06-02
txn_5647,user_1832,1513.94,Footwear,2023-04-16
txn_5648,user_1420,3254.55,Beauty,2023-01-10
txn_5649,user_3373,-3158.24,Beauty,2023-02-05
txn_5650,user_2146,2750.91,Accessories,2023-02-19
txn_5651,user_3602,1859.11,Footwear,2023-06-09
txn_5652,user_2628,-2066.39,,2023-01-23
txn_5653,user_2893,-1895.26,Apparel,2023-06-02
txn_5654,user_3966,2902.59,,2023-06-25
txn_5655,user_1009,1299.33,Accessories,2023-06-13
txn_5656,user_1777,-1355.36,Beauty,2023-01-24
txn_5657,user_1329,2808.22,Apparel,2023-01-02
txn_5658,user_834,1964.51,,2023-06-12
txn_5659,user_3485,3102.77,Footwear,2023-02-01
txn_5660,user_3270,1462.79,Apparel,2023-06-08
txn_5661,user_1718,1956.18,,2023-04-09
txn_5662,user_150,-1262.07,,2023-05-08
txn_5663,user_1912,2005.89,Accessories,2023-04-25
txn_5664,user_3792,-817.16,Accessories,2023-03-26
txn_5665,user_1580,1609.89,,2023-02-18
txn_5666,user_2357,851,Beauty,2023-04-17
txn_5667,user_1265,2555.14,,2023-06-07
txn_5668,user_258,2573.27,Accessories,2023-04-27
txn_5669,user_2090,615.79,,2023-06-28
txn_5670,user_3564,3067.11,,2023-01-02
txn_5671,user_2374,3997.93,,2023-05-21
txn_5672,user_3783,2036.81,,2023-03-22
txn_5673,user_2444,1487.11,Apparel,2023-04-02
txn_5674,user_1541,-4259.46,Footwear,2023-02-02
txn_5675,user_1597,944.83,Beauty,2023-02-04
txn_5676,user_2981,2016.09,,2023-01-25
txn_5677,user_225,2143.7,Accessories,2023-03-05
txn_5678,user_104,3076.12,Apparel,2023-03-03
txn_5679,user_930,-2287.79,Footwear,2023-03-12
txn_5680,user_1681,1601.09,Beauty,2023-04-18
txn_5681,user_2722,1239.05,Beauty,2023-05-22
txn_5682,user_2674,1726.54,Beauty,2023-01-02
txn_5683,user_1741,1194.46,Apparel,2023-01-15
txn_5684,user_2081,-2038.26,,2023-06-19
txn_5685,user_3883,-1548.64,Beauty,2023-06-17
txn_5686,user_640,804.77,,2023-04-22
txn_5687,user_2030,3004.12,Accessories,2023-05-15
txn_5688,user_1388,1601.86,Accessories,2023-06-11
txn_5689,user_1836,-985.49,Footwear,2023-03-08
txn_5690,user_832,1865.39,,2023-01-24
txn_5691,user_1799,2054.7,Apparel,2023-06-19
txn_5692,user_205,-602.83,,2023-06-10
txn_5693,user_3895,2265.32,Beauty,2023-06-10
txn_5694,user_168,1162.27,,2023-02-28
txn_5695,user_2673,3368.82,,2023-03-20
txn_5696,user_3431,2419.17,Accessories,2023-03-04
txn_5697,user_2564,1680.08,Beauty,2023-04-06
txn_5698,user_242,1403.87,Beauty,2023-05-23
txn_5699,user_3924,1916.03,,2023-06-09
txn_5700,user_3521,2490.23,Footwear,2023-05-10
txn_5701,user_1635,1979.6,Beauty,2023-05-30
txn_5702,user_2672,1826.27,Footwear,2023-03-06
txn_5703,user_2762,-2046.7,Apparel,2023-04-04
txn_5704,user_561,1516.91,Accessories,2023-01-26
txn_5705,user_2662,1725.44,Apparel,2023-04-21
txn_5706,user_3889,331.37,Footwear,2023-06-30
txn_5707,user_932,2778.98,Apparel,2023-03-30
txn_5708,user_1209,-2239.04,,2023-04-14
txn_5709,user_2335,1381.24,Apparel,2023-03-12
txn_5710,user_2095,3518.99,,2023-02-15
txn_5711,user_1869,2069.61,Beauty,2023-03-05
txn_5712,user_3756,1171.09,Apparel,2023-01-16
txn_5713,user_2381,2685.39,Footwear,2023-06-24
txn_5714,user_636,2318.44,Apparel,2023-01-24
txn_5715,user_1943,2315.66,Accessories,2023-04-01
txn_5716,user_2882,1659.4,Beauty,2023-03-03
txn_5717,user_462,2360.4,Accessories,2023-02-10
txn_5718,user_3218,-1790.59,Accessories,2023-02-03
txn_5719,user_419,2444.75,,2023-06-10
txn_5720,user_652,476.04,,2023-06-03
txn_5721,user_3627,1652.9,Apparel,2023-05-28
txn_5722,user_2407,3377.72,Beauty,2023-02-18
txn_5723,user_3545,1386.35,Accessories,2023-04-04
txn_5724,user_411,1516.93,Apparel,2023-03-03
txn_5725,user_2581,1641.63,,2023-04-20
txn_5726,user_3154,1028.16,Beauty,2023-02-19
txn_5727,user_1364,233.38,Apparel,2023-02-06
txn_5728,user_923,-1815.53,Beauty,2023-04-02
txn_5729,user_1552,2108.69,Accessories,2023-03-22
txn_5730,user_1021,1958,,2023-05-06
txn_5731,user_148,1884.1,Accessories,2023-02-09
txn_5732,user_560,2034.43,Footwear,2023-05-11
txn_5733,user_3178,2818.27,Beauty,2023-01-08
txn_5734,user_3906,1847.64,Footwear,2023-01-17
txn_5735,user_3178,1540.73,Apparel,2023-03-18
txn_5736,user_1085,1775.1,Footwear,2023-05-19
txn_5737,user_3782,-2463.48,Accessories,2023-03-12
txn_5738,user_233,3129.62,Beauty,2023-03-11
txn_5739,user_421,1497.49,Beauty,2023-03-06
txn_5740,user_750,2079.15,Accessories,2023-05-26
txn_5741,user_571,2270.69,Beauty,2023-01-19
txn_5742,user_3690,1205.94,,2023-01-03
txn_5743,user_1927,2016.33,Apparel,2023-06-21
txn_5744,user_433,827.46,,2023-04-09
txn_5745,user_671,584.76,,2023-05-05
txn_5746,user_2082,2293.4,Footwear,2023-06-13
txn_5747,user_2065,1692.9,Accessories,2023-02-19
txn_5748,user_2134,2161.82,Footwear,2023-05-27
txn_5749,user_3029,1985.68,,2023-04-22
txn_5750,user_1778,1218.88,Accessories,2023-06-28
txn_5751,user_49,1963.8,Apparel,2023-05-29
txn_5752,user_2283,1013.52,Footwear,2023-04-19
txn_5753,user_2221,3112.78,Apparel,2023-01-17
txn_5754,user_1926,915.22,Accessories,2023-06-27
txn_5755,user_356,1843.37,Accessories,2023-06-15
txn_5756,user_3258,1166.18,Beauty,2023-03-14
txn_5757,user_1061,2456.34,Apparel,2023-01-16
txn_5758,user_1302,1734.85,Footwear,2023-06-14
txn_5759,user_370,1585.07,,2023-02-11
txn_5760,user_521,2682.56,Beauty,2023-03-18
txn_5761,user_2389,2023.54,Footwear,2023-02-09
txn_5762,user_1812,2413.32,,2023-03-20
txn_5763,user_3189,1214.94,,2023-04-02
txn_5764,user_3578,-876.15,Footwear,2023-05-09
txn_5765,user_2368,2085.77,Accessories,2023-05-04
txn_5766,user_1739,1744.92,,2023-05-30
txn_5767,user_1314,2501.15,Footwear,2023-02-08
txn_5768,user_3476,1936.07,,2023-05-02
txn_5769,user_1948,2164.06,Footwear,2023-02-10
txn_5770,user_2624,701.29,Beauty,2023-01-17
txn_5771,user_1558,3510.75,Accessories,2023-03-03
txn_5772,user_3113,1868.61,Accessories,2023-04-02
txn_5773,user_3731,2558.07,,2023-04-14
txn_5774,user_551,1331.13,Accessories,2023-03-29
txn_5775,user_938,2246.41,Accessories,2023-04-01
txn_5776,user_1433,957.72,Accessories,2023-05-27
txn_5777,user_2415,-2361.65,,2023-05-16
txn_5778,user_2320,1715.22,Apparel,2023-02-26
txn_5779,user_3814,2023.35,Beauty,2023-06-25
txn_5780,user_3822,2558.38,,2023-06-07
txn_5781,user_2365,1013.97,,2023-03-27
txn_5782,user_867,1452.41,Apparel,2023-02-01
txn_5783,user_3086,2365.86,Apparel,2023-02-27
txn_5784,user_3591,-3678.58,,2023-02-23
txn_5785,user_594,1889.53,Apparel,2023-02-17
txn_5786,user_429,2472.91,Beauty,2023-01-26
txn_5787,user_3657,1914.42,,2023-04-26
txn_5788,user_1719,3553.8,Apparel,2023-05-28
txn_5789,user_1867,602.22,,2023-01-26
txn_5790,user_2619,-2075.7,,2023-06-19
txn_5791,user_2463,699.56,Footwear,2023-02-25
txn_5792,user_386,-5.26,Accessories,2023-02-06
txn_5793,user_2675,2237.97,Apparel,2023-01-15
txn_5794,user_3699,2111.6,,2023-05-20
txn_5795,user_2248,1772.13,,2023-05-03
txn_5796,user_310,1915.04,Accessories,2023-03-07
txn_5797,user_2142,4478.64,Accessories,2023-03-04
txn_5798,user_3574,1793.46,,2023-01-14
txn_5799,user_235,2408.1,Beauty,2023-04-15
txn_5800,user_1682,1480.51,,2023-01-20
txn_5801,user_1289,2236.19,,2023-03-05
txn_5802,user_3898,1809.41,Footwear,2023-02-07
txn_5803,user_3589,1671.59,Footwear,2023-06-07
txn_5804,user_3997,3455.12,Accessories,2023-04-20
txn_5805,user_2348,2941.75,,2023-06-24
txn_5806,user_1274,2109.4,Accessories,2023-06-28
txn_5807,user_3818,156.63,Footwear,2023-01-04
txn_5808,user_1486,1711.19,,2023-05-15
txn_5809,user_1484,-4162.42,Footwear,2023-02-08
txn_5810,user_1509,1815.47,Apparel,2023-04-15
txn_5811,user_757,2882.57,,2023-06-24
txn_5812,user_234,3153.55,Beauty,2023-02-12
txn_5813,user_1701,2175.17,Accessories,2023-02-17
txn_5814,user_861,1326.54,Apparel,2023-06-04
txn_5815,user_2512,51.75,Beauty,2023-02-07
txn_5816,user_1852,2547.33,Footwear,2023-03-29
txn_5817,user_3233,-1348.2,Apparel,2023-01-18
txn_5818,user_555,2140.92,Apparel,2023-05-21
txn_5819,user_1165,-1000.14,Accessories,2023-05-13
txn_5820,user_2097,1787.81,Footwear,2023-05-03
txn_5821,user_521,2026.98,,2023-03-24
txn_5822,user_2428,2214.87,Apparel,2023-05-07
txn_5823,user_2106,1108.14,,2023-05-01
txn_5824,user_2069,2957.53,Beauty,2023-02-22
txn_5825,user_1119,-1522.48,Accessories,2023-03-01
txn_5826,user_2213,660.42,Beauty,2023-06-27
txn_5827,user_1656,1912.78,Apparel,2023-06-23
txn_5828,user_772,2027.5,,2023-02-18
txn_5829,user_1812,2128.47,Beauty,2023-05-02
txn_5830,user_3369,3089.71,Apparel,2023-02-21
txn_5831,user_1675,1810.84,Apparel,2023-05-28
txn_5832,user_3790,1904.3,Accessories,2023-06-25
txn_5833,user_1656,1117.45,Apparel,2023-01-23
txn_5834,user_764,2656.44,Accessories,2023-05-04
txn_5835,user_2156,2147.45,Footwear,2023-02-20
txn_5836,user_2621,1663.98,,2023-04-29
txn_5837,user_3831,-476.26,,2023-02-26
txn_5838,user_1254,-3155.53,Footwear,2023-04-07
txn_5839,user_577,1017.86,,2023-03-01
txn_5840,user_1624,1526.98,Apparel,2023-03-11
txn_5841,user_2207,2286.68,Beauty,2023-04-23
txn_5842,user_3820,1042.75,Accessories,2023-05-26
txn_5843,user_3000,805.19,Apparel,2023-05-09
txn_5844,user_2197,300.84,,2023-01-02
txn_5845,user_2219,2576.8,,2023-05-15
txn_5846,user_3746,1563.85,Apparel,2023-05-31
txn_5847,user_3115,4341.82,Apparel,2023-04-23
txn_5848,user_2452,1204.52,Accessories,2023-05-15
txn_5849,user_3136,1262.84,Beauty,2023-04-01
txn_5850,user_3895,1547.69,Footwear,2023-03-27
txn_5851,user_3420,2194.51,,2023-01-17
txn_5852,user_2566,1623.84,Accessories,2023-03-24
txn_5853,user_568,2489.87,Apparel,2023-01-08
txn_5854,user_3110,1217.13,Apparel,2023-05-20
txn_5855,user_2359,894.73,Beauty,2023-02-21
txn_5856,user_3964,561.43,Beauty,2023-01-13
txn_5857,user_2713,221.14,,2023-05-02
txn_5858,user_230,1585.54,Footwear,2023-02-04
txn_5859,user_3619,1759.22,,2023-03-28
txn_5860,user_3584,1494.85,Footwear,2023-06-11
txn_5861,user_1656,2994.72,Footwear,2023-06-30
txn_5862,user_3552,2982.42,,2023-03-30
txn_5863,user_2150,1732.16,Beauty,2023-04-30
txn_5864,user_1112,564.86,,2023-04-09
txn_5865,user_93,1546.64,,2023-06-08
txn_5866,user_2175,1520.14,Footwear,2023-04-11
txn_5867,user_563,1474.29,,2023-06-16
txn_5868,user_468,1441.82,Beauty,2023-03-23
txn_5869,user_27,1477.23,Apparel,2023-06-26
txn_5870,user_2419,1690.77,Beauty,2023-01-17
txn_5871,user_2189,1491.57,,2023-01-04
txn_5872,user_2763,2166.66,,2023-06-09
txn_5873,user_2629,2288.29,Apparel,2023-03-01
txn_5874,user_346,1271.48,Accessories,2023-02-11
txn_5875,user_2314,3016.85,Footwear,2023-01-04
txn_5876,user_1830,1215.95,,2023-04-10
txn_5877,user_3031,705.76,Beauty,2023-03-17
txn_5878,user_1593,2304.62,Apparel,2023-04-27
txn_5879,user_2247,1346.07,Apparel,2023-02-13
txn_5880,user_1850,2257.03,,2023-03-07
txn_5881,user_2539,77.07,Beauty,2023-03-25
txn_5882,user_3488,3113.96,,2023-06-06
txn_5883,user_2264,2537.83,Footwear,2023-06-03
txn_5884,user_267,799.62,Footwear,2023-05-04
txn_5885,user_141,816.98,Apparel,2023-03-14
txn_5886,user_3913,3337.81,,2023-04-03
txn_5887,user_1705,1410.1,Footwear,2023-03-02
txn_5888,user_3698,1332.65,,2023-03-02
txn_5889,user_451,187.16,Footwear,2023-05-29
txn_5890,user_193,-1719.38,Beauty,2023-02-05
txn_5891,user_3773,1817.82,Accessories,2023-06-14
txn_5892,user_2013,2572.39,,2023-06-19
txn_5893,user_2395,880.74,Apparel,2023-06-06
txn_5894,user_1466,783.77,Footwear,2023-01-14
txn_5895,user_2001,2360.77,Accessories,2023-02-07
txn_5896,user_3843,2805.38,,2023-01-03
txn_5897,user_812,743.08,Footwear,2023-06-13
txn_5898,user_83,2865.21,Beauty,2023-06-15
txn_5899,user_3545,2030.03,,2023-02-20
txn_5900,user_2382,2873.44,,2023-02-09
txn_5901,user_1703,1943.82,,2023-01-01
txn_5902,user_3851,-17.82,Apparel,2023-05-08
txn_5903,user_2068,1878.43,Footwear,2023-06-10
txn_5904,user_2036,-2848.12,,2023-04-15
txn_5905,user_3223,1285,,2023-06-05
txn_5906,user_1129,1689.63,Beauty,2023-01-26
txn_5907,user_601,1859.09,Accessories,2023-06-15
txn_5908,user_3300,-319.61,,2023-06-19
txn_5909,user_2706,3337.08,,2023-02-12
txn_5910,user_774,1278.9,Apparel,2023-06-25
txn_5911,user_1728,2404.59,Footwear,2023-01-14
txn_5912,user_2210,1930.64,,2023-02-17
txn_5913,user_2781,3006.1,Accessories,2023-04-14
txn_5914,user_986,2324.84,Apparel,2023-01-23
txn_5915,user_1196,1812.06,Footwear,2023-01-25
txn_5916,user_1433,1285.19,Apparel,2023-05-11
txn_5917,user_3302,-2638.28,Accessories,2023-01-15
txn_5918,user_658,501.25,Beauty,2023-01-19
txn_5919,user_1912,2516.71,,2023-01-26
txn_5920,user_692,1120.76,,2023-05-31
txn_5921,user_1024,3001.83,Footwear,2023-03-12
txn_5922,user_3840,2129.04,Footwear,2023-06-19
txn_5923,user_598,2515.3,Footwear,2023-06-21
txn_5924,user_2704,-2065.59,Beauty,2023-06-24
txn_5925,user_2046,598.1,Beauty,2023-02-15
txn_5926,user_3275,1311.42,Accessories,2023-02-10
txn_5927,user_1947,2537.91,,2023-04-21
txn_5928,user_1387,2133.32,Apparel,2023-05-03
txn_5929,user_1738,2944.79,,2023-03-07
txn_5930,user_3614,2322.62,Footwear,2023-03-22
txn_5931,user_226,1226.64,Apparel,2023-03-14
txn_5932,user_768,-1363.15,Apparel,2023-04-07
txn_5933,user_2667,2082.33,Accessories,2023-01-18
txn_5934,user_192,148.76,Beauty,2023-03-14
txn_5935,user_1318,3338.75,,2023-02-17
txn_5936,user_27,-2353.4,,2023-03-07
txn_5937,user_3099,-2981.63,Footwear,2023-03-11
txn_5938,user_1039,735.52,Beauty,2023-01-25
txn_5939,user_2444,2995.65,Beauty,2023-03-27
txn_5940,user_1014,3785.2,Apparel,2023-06-09
txn_5941,user_624,943.3,,2023-06-21
txn_5942,user_1930,2617.12,,2023-03-02
txn_5943,user_3293,2000.89,,2023-02-27
txn_5944,user_695,764.45,Footwear,2023-04-08
txn_5945,user_3993,2394.31,Apparel,2023-06-02
txn_5946,user_2258,2666.88,Accessories,2023-02-22
txn_5947,user_3552,1519.1,Footwear,2023-04-01
txn_5948,user_2840,2932.73,Beauty,2023-01-16
txn_5949,user_499,666.59,,2023-03-23
txn_5950,user_2051,804.2,Apparel,2023-06-23
txn_5951,user_644,2109.28,Accessories,2023-03-31
txn_5952,user_552,2020.31,,2023-06-08
txn_5953,user_1023,1426.74,,2023-05-01
txn_5954,user_505,2647.68,Apparel,2023-04-14
txn_5955,user_376,2424.72,,2023-01-07
txn_5956,user_1265,2686.51,Apparel,2023-01-27
txn_5957,user_2880,1901.49,Apparel,2023-06-19
txn_5958,user_535,2482.06,Apparel,2023-06-01
txn_5959,user_2747,1643.48,Apparel,2023-04-19
txn_5960,user_2826,3643.05,,2023-02-05
txn_5961,user_2972,1349.96,Beauty,2023-05-01
txn_5962,user_1096,3684.24,,2023-06-02
txn_5963,user_1924,2027.91,Apparel,2023-02-19
txn_5964,user_1165,899.59,Footwear,2023-01-27
txn_5965,user_1785,3094.46,,2023-06-02
txn_5966,user_882,2100.72,Accessories,2023-05-20
txn_5967,user_965,2680.9,Beauty,2023-03-21
txn_5968,user_2361,-2979.08,Accessories,2023-04-23
txn_5969,user_1228,2270.36,Beauty,2023-01-22
txn_5970,user_2012,1526.21,Accessories,2023-03-27
txn_5971,user_1680,2780.57,,2023-06-26
txn_5972,user_1542,2000.6,Footwear,2023-02-08
txn_5973,user_2922,2548.69,Beauty,2023-05-31
txn_5974,user_1583,277.02,,2023-06-12
txn_5975,user_413,2357.59,,2023-06-02
txn_5976,user_2511,1489.13,,2023-06-07
txn_5977,user_807,3322.65,,2023-06-11
txn_5978,user_654,2498.47,Accessories,2023-02-20
txn_5979,user_214,2191.89,Beauty,2023-02-10
txn_5980,user_80,2389.05,,2023-02-04
txn_5981,user_1031,-1201.25,Accessories,2023-02-07
txn_5982,user_288,3298.61,Footwear,2023-05-19
txn_5983,user_452,-3593.1,,2023-05-14
txn_5984,user_3359,2314.33,Beauty,2023-03-03
txn_5985,user_3039,3272.32,,2023-02-16
txn_5986,user_1167,1544.68,Apparel,2023-03-29
txn_5987,user_2704,1362.31,,2023-05-30
txn_5988,user_2522,2032.74,,2023-06-29
txn_5989,user_2889,2347.95,Beauty,2023-03-01
txn_5990,user_2518,-1684.81,Apparel,2023-04-10
txn_5991,user_2331,2430.21,Footwear,2023-05-14
txn_5992,user_419,2245.11,,2023-04-05
txn_5993,user_2640,1201.35,Accessories,2023-01-10
txn_5994,user_1873,2415.03,Accessories,2023-02-28
txn_5995,user_340,2690.82,,2023-05-21
txn_5996,user_1453,2137.18,,2023-02-24
txn_5997,user_1132,2922.12,,2023-04-22
txn_5998,user_2898,1026.08,,2023-05-21
txn_5999,user_3342,2374.36,Apparel,2023-01-24
txn_6000,user_1351,1063.78,,2023-03-15
txn_1783,user_1633,796.22,,2023-06-10
txn_3918,user_3473,2438.66,Apparel,2023-06-05
txn_222,user_3061,506.19,Accessories,2023-02-22
txn_2136,user_2258,1541.12,Accessories,2023-02-14
txn_5225,user_595,4348.53,Apparel,2023-02-19
txn_1169,user_2481,2475.8,,2023-01-01
txn_880,user_3906,2950.71,Beauty,2023-01-18
txn_157,user_1958,-3492.62,Accessories,2023-02-22
txn_1658,user_45,3054.08,Beauty,2023-05-11
txn_324,user_2392,3673.91,Apparel,2023-05-04
txn_5303,user_2669,2686.32,,2023-04-15
txn_2612,user_3984,1089.85,Accessories,2023-01-06
txn_812,user_3809,1648.22,,2023-04-13
txn_394,user_2214,3465.17,,2023-01-13
txn_3594,user_3864,816.44,Beauty,2023-05-05
txn_2639,user_1148,1173.98,Apparel,2023-05-17
txn_2188,user_2243,1786.68,,2023-03-15
txn_5352,user_19,2300.36,,2023-02-12
txn_320,user_2548,1895.89,,2023-05-28
txn_168,user_731,3517.43,Apparel,2023-01-09
txn_747,user_3933,2149.41,,2023-04-16
txn_5471,user_1499,3212.36,Beauty,2023-02-18
txn_3708,user_516,3081.76,,2023-03-18
txn_2765,user_1930,2202.53,Beauty,2023-06-21
txn_5113,user_693,1968.08,Accessories,2023-05-27
txn_4007,user_1740,-163.51,,2023-04-09
txn_1872,user_174,1828.06,Beauty,2023-02-01
txn_5757,user_1061,2456.34,Apparel,2023-01-16
txn_3194,user_77,1505.89,,2023-01-23
txn_3755,user_1745,1446.2,Beauty,2023-01-23
txn_5626,user_540,-1921.98,Accessories,2023-01-09
txn_4895,user_3035,1148.62,Footwear,2023-05-10
txn_4103,user_772,3080.86,,2023-06-04
txn_1262,user_131,2060.8,,2023-05-30
txn_2339,user_3455,2005.65,,2023-02-22
txn_85,user_1921,-1353.21,Accessories,2023-03-06
txn_3822,user_1604,2215.44,,2023-02-25
txn_2654,user_3447,2824.46,Accessories,2023-02-04
txn_5546,user_1990,663.06,,2023-03-10
txn_2747,user_808,2193.06,Footwear,2023-02-20
txn_2859,user_146,2943.78,,2023-03-26
txn_997,user_470,3438.15,Footwear,2023-02-05
txn_229,user_3964,1427.76,,2023-04-24
txn_3265,user_1974,2532.33,Apparel,2023-03-20
txn_4829,user_800,2738.81,,2023-05-05
txn_3943,user_367,1522.42,,2023-01-17
txn_5460,user_2637,1837.23,Beauty,2023-04-29
txn_3833,user_614,2828.87,Accessories,2023-04-03
txn_1653,user_3821,2155.51,,2023-05-25
txn_80,user_1404,409.94,Beauty,2023-04-19
txn_965,user_2725,1928.21,Accessories,2023-04-24
txn_927,user_2438,-1552.86,,2023-01-07
txn_795,user_1943,1135.15,Apparel,2023-06-10
txn_3380,user_1746,1417.38,,2023-01-31
txn_3165,user_1137,1076.51,Beauty,2023-01-17
txn_4658,user_1172,1247.18,Accessories,2023-02-08
txn_3312,user_2420,2359.58,,2023-04-26
txn_3935,user_276,-2048.07,Apparel,2023-05-20
txn_1075,user_2165,2797.01,,2023-02-24
txn_4841,user_1234,1354.9,Beauty,2023-06-07
txn_4184,user_370,1532.07,Beauty,2023-05-11
txn_2025,user_959,-415.61,Apparel,2023-01-21
txn_5678,user_104,3076.12,Apparel,2023-03-03
txn_4635,user_3175,1456.62,Accessories,2023-02-10
txn_1746,user_410,2190.7,Accessories,2023-06-17
txn_3144,user_2193,1517.74,,2023-01-16
txn_3264,user_3245,2938.21,Beauty,2023-05-02
txn_3122,user_113,1510.27,Footwear,2023-01-06
txn_1452,user_2543,3361.77,,2023-03-07
txn_440,user_2073,-1955.56,Accessories,2023-03-08
txn_3317,user_1651,1956.88,Beauty,2023-02-23
txn_4544,user_528,1521.87,Apparel,2023-01-07
txn_2982,user_1206,3017.88,,2023-04-19
txn_2081,user_1636,2000.42,Apparel,2023-04-30
txn_4021,user_1822,3735.95,Footwear,2023-02-08
txn_1455,user_2751,2452.41,Apparel,2023-05-02
txn_255,user_3859,784.5,,2023-04-14
txn_466,user_3461,1823.22,Apparel,2023-05-17
txn_2118,user_272,1204.52,,2023-05-26
txn_507,user_769,1526.08,,2023-03-23
txn_4272,user_774,1581.01,Apparel,2023-01-10
txn_4289,user_3795,3207.3,,2023-01-31
txn_4214,user_1106,512.53,Footwear,2023-04-05
txn_234,user_624,1478.72,,2023-01-16
txn_554,user_2782,2203.54,Accessories,2023-06-05
txn_5315,user_1123,1474.65,,2023-01-06
txn_545,user_1455,22.68,Apparel,2023-03-09
txn_3701,user_2362,2852.14,Apparel,2023-03-24
txn_3541,user_91,2264.68,,2023-05-14
txn_2789,user_2548,1635.1,Apparel,2023-06-03
txn_2865,user_3449,2326.89,Apparel,2023-03-11
txn_2084,user_2843,163.06,,2023-05-29
txn_5543,user_1785,2979.16,Beauty,2023-04-24
